student_id,exam_year,eapcet_score,predicted_rank,rank_band,data_confidence,source_type
18408,2022,93.12,1270,Top 10000,medium,derived
18409,2024,137.36,138,Top 1000,medium,derived
18410,2023,75.89,4735,Top 10000,medium,derived
18411,2024,57.8,25082,Top 50000,medium,derived
18412,2024,159.44,1,Top 100,medium,derived
18413,2023,123.6,166,Top 1000,medium,derived
18414,2024,158.95,1,Top 100,medium,derived
18415,2025,46.08,88477,Above 50000,high,exact
18416,2021,56.59,21696,Top 50000,medium,derived
18417,2025,50.3,46200,Top 50000,high,exact
18418,2025,115.93,258,Top 1000,high,exact
18419,2024,112.64,830,Top 1000,medium,derived
18420,2021,52.08,45555,Top 50000,medium,derived
18421,2024,105.61,1238,Top 10000,medium,derived
18422,2021,154.63,7,Top 100,medium,derived
18423,2024,122.8,503,Top 1000,medium,derived
18424,2022,96.89,848,Top 1000,medium,derived
18425,2023,106.93,469,Top 1000,medium,derived
18426,2024,140.57,103,Top 1000,medium,derived
18427,2023,153.75,10,Top 100,medium,derived
18428,2024,103.6,1233,Top 10000,medium,derived
18429,2022,118.62,243,Top 1000,medium,derived
18430,2024,100.38,1408,Top 10000,medium,derived
18431,2024,128.56,342,Top 1000,medium,derived
18432,2021,61.99,14636,Top 50000,medium,derived
18433,2024,108.75,1023,Top 10000,medium,derived
18434,2022,108.51,408,Top 1000,medium,derived
18435,2025,45.58,103380,Above 50000,high,exact
18436,2024,107.87,1110,Top 10000,medium,derived
18437,2025,77.43,4482,Top 10000,high,exact
18438,2025,74.49,5794,Top 10000,high,exact
18439,2025,80.42,3638,Top 10000,high,exact
18440,2021,77.72,5259,Top 10000,medium,derived
18441,2022,141.43,45,Top 100,medium,derived
18442,2024,124.39,442,Top 1000,medium,derived
18443,2024,130.73,269,Top 1000,medium,derived
18444,2024,152.79,16,Top 100,medium,derived
18445,2024,109.41,1044,Top 10000,medium,derived
18446,2021,123.95,215,Top 1000,medium,derived
18447,2025,47.6,64406,Above 50000,high,exact
18448,2025,46.03,85303,Above 50000,high,exact
18449,2023,56.27,32661,Top 50000,medium,derived
18450,2021,74.68,5720,Top 10000,medium,derived
18451,2023,67.63,8088,Top 10000,medium,derived
18452,2022,41.81,134305,Above 50000,medium,derived
18453,2021,122.12,197,Top 1000,medium,derived
18454,2025,43.67,107623,Above 50000,high,exact
18455,2025,43.7,112314,Above 50000,high,exact
18456,2025,147.95,3,Top 100,medium,interpolated
18457,2025,40.74,154823,Above 50000,high,exact
18458,2025,141.39,7,Top 100,high,exact
18459,2023,69.43,8358,Top 10000,medium,derived
18460,2025,51.42,45905,Top 50000,high,exact
18461,2025,140.94,9,Top 100,high,exact
18462,2024,148.45,27,Top 100,medium,derived
18463,2025,40.74,152740,Above 50000,high,exact
18464,2025,94.24,1341,Top 10000,high,exact
18465,2023,159.11,6,Top 100,medium,derived
18466,2021,134.6,91,Top 100,medium,derived
18467,2024,139.37,129,Top 1000,medium,derived
18468,2024,111.77,955,Top 1000,medium,derived
18469,2023,138.86,57,Top 100,medium,derived
18470,2023,56.55,38334,Top 50000,medium,derived
18471,2022,134.5,77,Top 100,medium,derived
18472,2021,108.08,515,Top 1000,medium,derived
18473,2025,46.5,84588,Above 50000,high,exact
18474,2025,41.86,147563,Above 50000,high,exact
18475,2024,139.89,119,Top 1000,medium,derived
18476,2024,125.83,435,Top 1000,medium,derived
18477,2025,116.87,231,Top 1000,high,exact
18478,2023,148.51,26,Top 100,medium,derived
18479,2021,149.05,21,Top 100,medium,derived
18480,2024,113.34,809,Top 1000,medium,derived
18481,2025,84.89,2510,Top 10000,high,exact
18482,2025,98.14,996,Top 1000,high,exact
18483,2024,102.94,1414,Top 10000,medium,derived
18484,2025,121.93,146,Top 1000,high,exact
18485,2021,148.75,31,Top 100,medium,derived
18486,2025,49.72,58504,Above 50000,high,exact
18487,2022,141.29,50,Top 100,medium,derived
18488,2025,128.65,77,Top 100,high,exact
18489,2024,136.88,174,Top 1000,medium,derived
18490,2025,52.72,37719,Top 50000,high,exact
18491,2025,115.74,258,Top 1000,high,exact
18492,2024,111.84,943,Top 1000,medium,derived
18493,2024,144.82,62,Top 100,medium,derived
18494,2021,107.75,509,Top 1000,medium,derived
18495,2021,107.19,550,Top 1000,medium,derived
18496,2025,41.42,155892,Above 50000,high,exact
18497,2021,114.0,360,Top 1000,medium,derived
18498,2025,46.27,89485,Above 50000,high,exact
18499,2025,53.07,35066,Top 50000,high,exact
18500,2025,73.5,6109,Top 10000,high,exact
18501,2021,118.82,300,Top 1000,medium,derived
18502,2025,50.64,48239,Top 50000,high,exact
18503,2025,82.3,3131,Top 10000,high,exact
18504,2024,109.53,993,Top 1000,medium,derived
18505,2023,101.81,644,Top 1000,medium,derived
18506,2024,72.23,7673,Top 10000,medium,derived
18507,2025,48.27,68546,Above 50000,high,exact
18508,2021,153.11,7,Top 100,medium,derived
18509,2024,116.5,730,Top 1000,medium,derived
18510,2021,153.39,12,Top 100,medium,derived
18511,2025,88.24,1985,Top 10000,high,exact
18512,2025,85.72,2335,Top 10000,high,exact
18513,2024,149.81,18,Top 100,medium,derived
18514,2022,118.63,231,Top 1000,medium,derived
18515,2021,134.16,96,Top 100,medium,derived
18516,2024,156.56,5,Top 100,medium,derived
18517,2024,125.55,370,Top 1000,medium,derived
18518,2024,135.78,190,Top 1000,medium,derived
18519,2023,68.29,8865,Top 10000,medium,derived
18520,2021,87.86,2724,Top 10000,medium,derived
18521,2025,148.81,1,Top 100,medium,interpolated
18522,2025,68.74,8684,Top 10000,high,exact
18523,2025,45.19,99674,Above 50000,high,exact
18524,2023,82.02,2740,Top 10000,medium,derived
18525,2021,109.21,499,Top 1000,medium,derived
18526,2023,62.58,14902,Top 50000,medium,derived
18527,2021,51.71,51568,Above 50000,medium,derived
18528,2023,105.98,471,Top 1000,medium,derived
18529,2024,155.75,4,Top 100,medium,derived
18530,2025,135.52,23,Top 100,high,exact
18531,2024,46.41,95128,Above 50000,medium,derived
18532,2025,123.38,125,Top 1000,high,exact
18533,2025,147.81,5,Top 100,medium,interpolated
18534,2023,139.46,53,Top 100,medium,derived
18535,2021,45.92,78432,Above 50000,medium,derived
18536,2022,62.17,18750,Top 50000,medium,derived
18537,2025,110.71,358,Top 1000,high,exact
18538,2024,104.5,1200,Top 10000,medium,derived
18539,2024,150.39,22,Top 100,medium,derived
18540,2021,65.84,11372,Top 50000,medium,derived
18541,2021,103.5,745,Top 1000,medium,derived
18542,2023,123.64,173,Top 1000,medium,derived
18543,2025,53.37,37333,Top 50000,high,exact
18544,2022,67.07,9672,Top 10000,medium,derived
18545,2025,53.3,37295,Top 50000,high,exact
18546,2024,148.76,27,Top 100,medium,derived
18547,2025,99.34,895,Top 1000,high,exact
18548,2025,77.83,4357,Top 10000,high,exact
18549,2022,126.54,146,Top 1000,medium,derived
18550,2023,138.41,56,Top 100,medium,derived
18551,2024,108.79,992,Top 1000,medium,derived
18552,2023,146.96,26,Top 100,medium,derived
18553,2023,147.77,22,Top 100,medium,derived
18554,2024,111.43,937,Top 1000,medium,derived
18555,2024,129.28,330,Top 1000,medium,derived
18556,2025,77.19,4617,Top 10000,high,exact
18557,2023,154.24,9,Top 100,medium,derived
18558,2024,150.42,20,Top 100,medium,derived
18559,2023,148.92,23,Top 100,medium,derived
18560,2025,71.62,7092,Top 10000,high,exact
18561,2023,155.33,9,Top 100,medium,derived
18562,2024,106.33,1144,Top 10000,medium,derived
18563,2022,109.6,418,Top 1000,medium,derived
18564,2025,76.49,4534,Top 10000,high,exact
18565,2025,63.1,14127,Top 50000,high,exact
18566,2025,43.21,125296,Above 50000,high,exact
18567,2021,57.81,29230,Top 50000,medium,derived
18568,2023,42.67,146017,Above 50000,medium,derived
18569,2025,120.94,168,Top 1000,high,exact
18570,2024,143.89,66,Top 100,medium,derived
18571,2023,138.9,57,Top 100,medium,derived
18572,2024,147.39,36,Top 100,medium,derived
18573,2024,144.56,57,Top 100,medium,derived
18574,2023,143.57,38,Top 100,medium,derived
18575,2025,46.31,87861,Above 50000,high,exact
18576,2024,44.58,118242,Above 50000,medium,derived
18577,2023,137.1,61,Top 100,medium,derived
18578,2023,42.05,143665,Above 50000,medium,derived
18579,2024,147.92,34,Top 100,medium,derived
18580,2021,116.73,316,Top 1000,medium,derived
18581,2021,115.85,305,Top 1000,medium,derived
18582,2025,47.52,71016,Above 50000,high,exact
18583,2024,144.15,62,Top 100,medium,derived
18584,2024,158.96,7,Top 100,medium,derived
18585,2024,141.93,88,Top 100,medium,derived
18586,2023,98.0,754,Top 1000,medium,derived
18587,2023,51.55,64420,Above 50000,medium,derived
18588,2024,133.4,256,Top 1000,medium,derived
18589,2021,147.21,32,Top 100,medium,derived
18590,2024,66.67,9088,Top 10000,medium,derived
18591,2023,73.04,6524,Top 10000,medium,derived
18592,2025,135.87,19,Top 100,high,exact
18593,2025,49.22,60852,Above 50000,high,exact
18594,2024,152.68,14,Top 100,medium,derived
18595,2024,111.92,865,Top 1000,medium,derived
18596,2021,113.92,392,Top 1000,medium,derived
18597,2025,110.6,386,Top 1000,high,exact
18598,2023,114.5,271,Top 1000,medium,derived
18599,2025,58.17,22111,Top 50000,high,exact
18600,2025,120.62,161,Top 1000,high,exact
18601,2025,110.63,383,Top 1000,high,exact
18602,2025,54.35,32539,Top 50000,high,exact
18603,2023,121.4,196,Top 1000,medium,derived
18604,2024,122.15,494,Top 1000,medium,derived
18605,2025,46.69,79445,Above 50000,high,exact
18606,2025,142.95,8,Top 100,high,exact
18607,2025,123.71,128,Top 1000,high,exact
18608,2023,42.05,144290,Above 50000,medium,derived
18609,2022,90.82,1517,Top 10000,medium,derived
18610,2022,126.88,147,Top 1000,medium,derived
18611,2021,72.05,7578,Top 10000,medium,derived
18612,2023,154.02,7,Top 100,medium,derived
18613,2025,47.76,70921,Above 50000,high,exact
18614,2023,43.23,115610,Above 50000,medium,derived
18615,2025,120.3,162,Top 1000,high,exact
18616,2024,66.27,10568,Top 50000,medium,derived
18617,2024,139.66,115,Top 1000,medium,derived
18618,2024,132.67,267,Top 1000,medium,derived
18619,2025,144.46,3,Top 100,medium,interpolated
18620,2025,88.05,2085,Top 10000,high,exact
18621,2025,40.31,166113,Above 50000,high,exact
18622,2025,57.6,23723,Top 50000,high,exact
18623,2025,48.24,66724,Above 50000,high,exact
18624,2022,87.86,1848,Top 10000,medium,derived
18625,2021,45.45,86717,Above 50000,medium,derived
18626,2022,87.66,1631,Top 10000,medium,derived
18627,2025,72.63,6577,Top 10000,high,exact
18628,2025,67.31,10952,Top 50000,high,exact
18629,2025,129.89,66,Top 100,high,exact
18630,2025,42.13,142327,Above 50000,high,exact
18631,2024,134.79,195,Top 1000,medium,derived
18632,2022,58.55,24803,Top 50000,medium,derived
18633,2024,66.49,11422,Top 50000,medium,derived
18634,2025,50.31,56712,Above 50000,high,exact
18635,2025,134.35,31,Top 100,high,exact
18636,2023,148.16,27,Top 100,medium,derived
18637,2023,81.96,2586,Top 10000,medium,derived
18638,2025,85.76,2382,Top 10000,high,exact
18639,2023,92.26,1468,Top 10000,medium,derived
18640,2025,146.61,7,Top 100,medium,interpolated
18641,2025,134.8,30,Top 100,high,exact
18642,2024,119.62,616,Top 1000,medium,derived
18643,2024,102.76,1336,Top 10000,medium,derived
18644,2021,40.49,149585,Above 50000,medium,derived
18645,2025,51.46,46593,Top 50000,high,exact
18646,2023,119.06,208,Top 1000,medium,derived
18647,2024,142.86,82,Top 100,medium,derived
18648,2023,117.22,234,Top 1000,medium,derived
18649,2025,40.24,171202,Above 50000,high,exact
18650,2023,58.0,23831,Top 50000,medium,derived
18651,2025,40.06,169155,Above 50000,high,exact
18652,2025,91.18,1632,Top 10000,high,exact
18653,2024,149.87,16,Top 100,medium,derived
18654,2024,63.73,12191,Top 50000,medium,derived
18655,2021,77.73,4891,Top 10000,medium,derived
18656,2024,145.15,49,Top 100,medium,derived
18657,2023,73.8,6234,Top 10000,medium,derived
18658,2023,51.15,59605,Above 50000,medium,derived
18659,2024,141.4,94,Top 100,medium,derived
18660,2022,42.09,156771,Above 50000,medium,derived
18661,2023,107.56,458,Top 1000,medium,derived
18662,2024,128.73,329,Top 1000,medium,derived
18663,2024,116.92,689,Top 1000,medium,derived
18664,2025,45.61,95839,Above 50000,high,exact
18665,2025,66.41,10828,Top 50000,high,exact
18666,2025,45.18,96328,Above 50000,high,exact
18667,2025,80.67,3403,Top 10000,high,exact
18668,2025,53.42,38567,Top 50000,high,exact
18669,2024,119.95,578,Top 1000,medium,derived
18670,2025,68.91,9169,Top 10000,high,exact
18671,2025,124.18,126,Top 1000,high,exact
18672,2022,68.57,9056,Top 10000,medium,derived
18673,2023,89.25,1383,Top 10000,medium,derived
18674,2024,149.62,22,Top 100,medium,derived
18675,2024,41.65,175006,Above 50000,medium,derived
18676,2024,144.78,58,Top 100,medium,derived
18677,2023,153.46,9,Top 100,medium,derived
18678,2022,108.55,424,Top 1000,medium,derived
18679,2024,103.77,1244,Top 10000,medium,derived
18680,2024,115.37,773,Top 1000,medium,derived
18681,2025,57.49,23649,Top 50000,high,exact
18682,2021,122.61,207,Top 1000,medium,derived
18683,2024,115.58,661,Top 1000,medium,derived
18684,2021,128.46,138,Top 1000,medium,derived
18685,2024,134.64,194,Top 1000,medium,derived
18686,2021,88.38,2444,Top 10000,medium,derived
18687,2025,99.55,914,Top 1000,high,exact
18688,2024,127.71,413,Top 1000,medium,derived
18689,2025,142.74,10,Top 100,high,exact
18690,2023,114.71,317,Top 1000,medium,derived
18691,2023,116.8,288,Top 1000,medium,derived
18692,2023,109.57,375,Top 1000,medium,derived
18693,2024,130.26,284,Top 1000,medium,derived
18694,2023,139.25,57,Top 100,medium,derived
18695,2023,131.98,96,Top 100,medium,derived
18696,2023,133.31,88,Top 100,medium,derived
18697,2021,108.27,576,Top 1000,medium,derived
18698,2024,138.59,128,Top 1000,medium,derived
18699,2024,120.66,613,Top 1000,medium,derived
18700,2025,116.68,238,Top 1000,high,exact
18701,2025,104.69,587,Top 1000,high,exact
18702,2024,125.88,401,Top 1000,medium,derived
18703,2025,86.35,2099,Top 10000,high,exact
18704,2025,63.53,13782,Top 50000,high,exact
18705,2022,133.78,86,Top 100,medium,derived
18706,2025,97.73,960,Top 1000,high,exact
18707,2025,83.28,2761,Top 10000,high,exact
18708,2023,104.24,538,Top 1000,medium,derived
18709,2025,66.5,11058,Top 50000,high,exact
18710,2025,137.8,21,Top 100,high,exact
18711,2024,141.74,87,Top 100,medium,derived
18712,2024,132.83,240,Top 1000,medium,derived
18713,2021,117.67,290,Top 1000,medium,derived
18714,2025,87.67,2055,Top 10000,high,exact
18715,2025,43.6,113595,Above 50000,high,exact
18716,2021,119.87,252,Top 1000,medium,derived
18717,2023,123.69,139,Top 1000,medium,derived
18718,2022,119.21,223,Top 1000,medium,derived
18719,2024,120.33,640,Top 1000,medium,derived
18720,2023,135.51,69,Top 100,medium,derived
18721,2025,88.47,1981,Top 10000,high,exact
18722,2023,156.19,2,Top 100,medium,derived
18723,2024,150.51,19,Top 100,medium,derived
18724,2025,113.99,291,Top 1000,high,exact
18725,2021,78.86,3901,Top 10000,medium,derived
18726,2023,113.72,303,Top 1000,medium,derived
18727,2024,145.77,46,Top 100,medium,derived
18728,2025,82.61,2906,Top 10000,high,exact
18729,2021,87.51,2200,Top 10000,medium,derived
18730,2025,44.21,113630,Above 50000,high,exact
18731,2025,45.69,84981,Above 50000,high,exact
18732,2022,103.21,550,Top 1000,medium,derived
18733,2023,154.76,7,Top 100,medium,derived
18734,2024,127.77,348,Top 1000,medium,derived
18735,2022,157.27,2,Top 100,medium,derived
18736,2022,127.15,116,Top 1000,medium,derived
18737,2025,103.56,653,Top 1000,high,exact
18738,2023,148.16,22,Top 100,medium,derived
18739,2024,121.9,584,Top 1000,medium,derived
18740,2025,60.39,16280,Top 50000,high,exact
18741,2024,129.39,306,Top 1000,medium,derived
18742,2024,128.75,318,Top 1000,medium,derived
18743,2022,138.02,61,Top 100,medium,derived
18744,2021,112.77,405,Top 1000,medium,derived
18745,2021,121.61,225,Top 1000,medium,derived
18746,2025,71.49,7336,Top 10000,high,exact
18747,2021,79.09,4454,Top 10000,medium,derived
18748,2024,116.16,626,Top 1000,medium,derived
18749,2024,145.87,47,Top 100,medium,derived
18750,2024,120.73,529,Top 1000,medium,derived
18751,2025,45.62,91901,Above 50000,high,exact
18752,2021,63.42,15217,Top 50000,medium,derived
18753,2025,86.29,2203,Top 10000,high,exact
18754,2023,112.92,308,Top 1000,medium,derived
18755,2021,152.35,16,Top 100,medium,derived
18756,2023,158.34,11,Top 100,medium,derived
18757,2023,84.35,2151,Top 10000,medium,derived
18758,2022,69.12,10435,Top 50000,medium,derived
18759,2023,62.69,16962,Top 50000,medium,derived
18760,2024,141.14,89,Top 100,medium,derived
18761,2021,71.4,8094,Top 10000,medium,derived
18762,2022,77.53,3667,Top 10000,medium,derived
18763,2021,147.46,30,Top 100,medium,derived
18764,2025,44.57,115331,Above 50000,high,exact
18765,2025,125.53,115,Top 1000,high,exact
18766,2022,55.79,31632,Top 50000,medium,derived
18767,2025,131.9,47,Top 100,high,exact
18768,2021,107.44,592,Top 1000,medium,derived
18769,2021,78.26,3970,Top 10000,medium,derived
18770,2021,103.71,724,Top 1000,medium,derived
18771,2025,65.52,11035,Top 50000,high,exact
18772,2024,66.58,10628,Top 50000,medium,derived
18773,2023,45.67,106366,Above 50000,medium,derived
18774,2025,73.69,6220,Top 10000,high,exact
18775,2023,137.23,59,Top 100,medium,derived
18776,2021,96.06,1072,Top 10000,medium,derived
18777,2024,103.23,1455,Top 10000,medium,derived
18778,2023,60.5,22684,Top 50000,medium,derived
18779,2023,45.74,112505,Above 50000,medium,derived
18780,2025,43.28,140484,Above 50000,high,exact
18781,2022,151.31,10,Top 100,medium,derived
18782,2025,40.36,172582,Above 50000,high,exact
18783,2024,107.65,1160,Top 10000,medium,derived
18784,2023,97.67,978,Top 1000,medium,derived
18785,2022,89.27,1613,Top 10000,medium,derived
18786,2024,153.29,8,Top 100,medium,derived
18787,2021,122.64,223,Top 1000,medium,derived
18788,2021,41.38,120674,Above 50000,medium,derived
18789,2023,62.08,16046,Top 50000,medium,derived
18790,2025,45.07,95417,Above 50000,high,exact
18791,2023,92.26,1137,Top 10000,medium,derived
18792,2025,69.74,8992,Top 10000,high,exact
18793,2023,114.15,307,Top 1000,medium,derived
18794,2022,117.89,223,Top 1000,medium,derived
18795,2024,108.9,1003,Top 10000,medium,derived
18796,2023,53.05,39756,Top 50000,medium,derived
18797,2025,142.88,8,Top 100,high,exact
18798,2021,153.81,20,Top 100,medium,derived
18799,2024,153.56,13,Top 100,medium,derived
18800,2025,72.49,6083,Top 10000,high,exact
18801,2025,135.33,26,Top 100,high,exact
18802,2023,93.02,1394,Top 10000,medium,derived
18803,2023,109.26,419,Top 1000,medium,derived
18804,2024,138.23,124,Top 1000,medium,derived
18805,2023,67.3,10405,Top 50000,medium,derived
18806,2025,60.2,16777,Top 50000,high,exact
18807,2021,128.65,137,Top 1000,medium,derived
18808,2021,122.55,212,Top 1000,medium,derived
18809,2024,147.29,34,Top 100,medium,derived
18810,2024,120.1,601,Top 1000,medium,derived
18811,2024,105.9,1244,Top 10000,medium,derived
18812,2025,49.1,61342,Above 50000,high,exact
18813,2022,142.94,35,Top 100,medium,derived
18814,2022,108.47,442,Top 1000,medium,derived
18815,2025,83.4,2765,Top 10000,high,exact
18816,2024,107.44,1124,Top 10000,medium,derived
18817,2025,151.67,8,Top 100,medium,interpolated
18818,2023,143.91,35,Top 100,medium,derived
18819,2025,63.48,13868,Top 50000,high,exact
